id	name	party	age in days	constituency	forum	language	date	topic	cardinal number in debate	text
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	56	56. Deputy Sean Sherlock asked the Minister for Tourism, Culture, Arts, Gaeltacht, Sport and Media if her Department has considered creating a funding line for lighthouses in order to enhance their tourism and accommodation value; and if she has had engagement with the Commissioners of Irish Lights on the potential for her Department to provide funding in townlands where lighthouses exist. [62547/22]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	175	175. Deputy Sean Sherlock asked the Minister for the Environment, Climate and Communications the timeline for the transposition into Irish law of Article 8 of the Broadband Cost Reduction Directive and the implementation of technical guidance or standards to support same; and if he will make a statement on the matter. [3860/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	177	177. Deputy Sean Sherlock asked the Minister for the Environment, Climate and Communications the timeline for when a universal service obligation scheme will be introduced in respect of the provision of high speed, next-generation broadband; the form this scheme will take; how this scheme will be funded; if all applicable broadband operators will be eligible and or required to participate; and if he will make a statement on the matter. [3858/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	178	178. Deputy Sean Sherlock asked the Minister for the Environment, Climate and Communications the total number of premises which currently have broadband download speeds of between 30 Mbps to 100 Mbps and which are outside the National Broadband Plan intervention area, and in circumstances where commercial operators have indicated they do not intend to roll-out to some or all of these areas or individual premises; if his Department has a plan to ensure that these premises can access a minimum of 100 Mbps; if so, the form such a plan will take; the timelines for execution; and if he will make a statement on the matter. [3859/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	192	192. Deputy Sean Sherlock asked the Minister for Transport if the enabling legislation that set up the National Car Testing Service allows for a rebate on the cost of a test. [3861/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	193	193. Deputy Sean Sherlock asked the Minister for Transport if a customer is entitled to a free test or a rebate on the cost of a test if it is not offered in a defined time period; and if he will make a statement on the matter. [3862/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	309	309. Deputy Sean Sherlock asked the Minister for Health the status of the project for paramedics to treat patients in Mallow General Hospital; the number participating in the project to date; and the funding allocated to the pilot project. [3808/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	310	310. Deputy Sean Sherlock asked the Minister for Health when a child (details supplied) will receive services. [3809/23]
SeanSherlock	Labour	18313	Cork East	question-written	unknown-language	2023-01-26 00:00:00	unknown	314	314. Deputy Sean Sherlock asked the Minister for Health the number of persons waiting to be seen by child and adolescent mental health services by CHO and LHO, in tabular form; and the length of time persons are waiting to be seen. [3837/23]
SeanSherlock	Labour	18312	Cork East	question-written	unknown-language	2023-01-25 00:00:00	unknown	213	213. Deputy Sean Sherlock asked the Minister for Agriculture, Food and the Marine if his attention has been drawn to a matter in relation to pay issues at a company (details supplied); and if he will make a statement on the matter. [3626/23]
SeanSherlock	Labour	18311	Cork East	question-written	unknown-language	2023-01-24 00:00:00	unknown	73	73. Deputy Sean Sherlock asked the Minister for Finance if he will devise a scheme similar to the scheme for uilleann pipe makers for hurley makers, given the UNESCO intangible heritage status for the game of hurling. [59443/22]
SeanSherlock	Labour	18311	Cork East	question-written	unknown-language	2023-01-24 00:00:00	unknown	372	372. Deputy Sean Sherlock asked the Minister for Education if her attention has been drawn to a case (details supplied) concerning school transport in County Cork; and if she will intervene in the matter. [3290/23]
SeanSherlock	Labour	18311	Cork East	question-written	unknown-language	2023-01-24 00:00:00	unknown	386	386. Deputy Sean Sherlock asked the Minister for Social Protection the number of applications for additional needs and exceptional needs payments, by county, in 2022; and the number of applications awarded, in tabular form, and the average time of a decision. [2718/23]
SeanSherlock	Labour	18311	Cork East	question-written	unknown-language	2023-01-24 00:00:00	unknown	419	419. Deputy Sean Sherlock asked the Minister for Children, Equality, Disability, Integration and Youth the amount of equipment issued under AIMS in 2022; the number of applicants for equipment; the type of equipment issued and the time it took for the said equipment to be issued to educational providers, by county, in tabular form; and the amount spent in 2022. [2719/23]
SeanSherlock	Labour	18306	Cork East	question-written	unknown-language	2023-01-19 00:00:00	unknown	268	268. Deputy Sean Sherlock asked the Minister for Social Protection if she will make carer's allowance a qualifying payment for the fuel allowance. [2659/23]
SeanSherlock	Labour	18306	Cork East	question-written	unknown-language	2023-01-19 00:00:00	unknown	269	269. Deputy Sean Sherlock asked the Minister for Social Protection the number of applicants for the fuel allowance in the year 2022 to 2023; and the number approved and disallowed per county, in tabular form. [2660/23]
